,0,1,2,3,4,5,6,7
29,6, JH1_13,1, 19:41:37,70, s4, 20170320-000007_05_S1,4
30,2, JH1_58,13, 19:42:38,57, s4, 20170320-000007_01_S13,4
31,4, JH1_47,8, 20:42:45,56, s5, 20170320-000007_03_S8,5
32,2, JH1_58,14, 20:43:54,54, s4, 20170320-000007_01_S14,4
33,4, JH1_47,9, 21:18:04,65, s5, 20170320-000007_03_S9,5
34,2, JH1_58,15, 22:02:03,67, s4, 20170320-000007_01_S15,4
35,2, JH1_58,16, 23:19:52,74, s4, 20170320-000007_01_S16,4
36,4, JH1_47,10, 23:32:38,55, s5, 20170320-000007_03_S10,5
0,3, JH1_06,1, 00:16:25,56, s5, 20170320-000013_02_S1,5
1,3, JH1_06,2, 00:43:16,54, s5, 20170320-000013_02_S2,5
2,10, JH1_43,1, 01:03:29,60, s5, 20170320-000013_09_S1,5
3,4, JH1_04,1, 02:20:43,70, s4, 20170320-000013_03_S1,4
4,3, JH1_06,3, 03:25:10,68, s5, 20170320-000013_02_S3,5
5,10, JH1_43,2, 03:46:37,46, s5, 20170320-000013_09_S2,5
6,10, JH1_43,3, 05:05:18,59, s5, 20170320-000013_09_S3,5
7,1, JH1_30,1, 05:41:43,74, s5, 20170320-000013_00_S1,5
8,3, JH1_06,4, 05:47:33,70, s5, 20170320-000013_02_S4,5
9,4, JH1_04,2, 06:09:30,70, s5, 20170320-000013_03_S2,5
10,1, JH1_30,2, 06:49:04,52, s5, 20170320-000013_00_S2,5
11,1, JH1_30,3, 07:26:43,86, s5, 20170320-000013_00_S3,5
12,4, JH1_04,3, 08:13:28,62, s4, 20170320-000013_03_S3,4
13,4, JH1_04,4, 08:19:43,58, s4, 20170320-000013_03_S4,4
14,3, JH1_06,5, 08:24:20,67, s5, 20170320-000013_02_S5,5
15,4, JH1_04,5, 08:24:12,49, s5, 20170320-000013_03_S5,5
16,4, JH1_04,6, 08:41:12,53, s4, 20170320-000013_03_S6,4
17,4, JH1_04,7, 10:21:19,85, s4, 20170320-000013_03_S7,4
18,11, JH1_55,1, 10:29:39,66, s4, 20170320-000013_10_S1,4
19,3, JH1_06,6, 10:54:06,62, s5, 20170320-000013_02_S6,5
20,11, JH1_55,2, 10:54:00,53, s4, 20170320-000013_10_S2,4
21,4, JH1_04,8, 11:19:07,74, s4, 20170320-000013_03_S8,4
22,11, JH1_55,3, 11:21:07,63, s4, 20170320-000013_10_S3,4
23,3, JH1_06,7, 11:33:09,71, s5, 20170320-000013_02_S7,5
24,11, JH1_55,4, 11:47:10,89, s5, 20170320-000013_10_S4,5
0,3, JH1_06,1, 00:04:14,59, s5, 20170320-120010_02_S1,5
1,11, JH1_55,1, 00:07:22,78, s5, 20170320-120010_10_S1,5
2,10, JH1_43,1, 00:25:42,56, s4, 20170320-120010_09_S1,4
3,3, JH1_06,2, 00:28:43,64, s5, 20170320-120010_02_S2,5
4,11, JH1_55,2, 00:34:00,55, s4, 20170320-120010_10_S2,4
5,3, JH1_06,3, 00:50:06,63, s5, 20170320-120010_02_S3,5
6,11, JH1_55,3, 01:00:03,66, s5, 20170320-120010_10_S3,5
7,3, JH1_06,4, 01:06:50,53, s5, 20170320-120010_02_S4,5
8,3, JH1_06,5, 01:24:09,70, s5, 20170320-120010_02_S5,5
9,11, JH1_55,4, 01:27:06,34, s5, 20170320-120010_10_S4,5
10,4, JH1_04,1, 01:33:09,74, s4, 20170320-120010_03_S1,4
11,11, JH1_55,5, 01:34:05,82, s4, 20170320-120010_10_S5,4
12,3, JH1_06,6, 01:44:58,53, s5, 20170320-120010_02_S6,5
13,3, JH1_06,7, 01:57:24,72, s5, 20170320-120010_02_S7,5
14,11, JH1_55,6, 01:59:11,56, s5, 20170320-120010_10_S6,5
15,3, JH1_06,8, 02:11:28,49, s5, 20170320-120010_02_S8,5
16,3, JH1_06,9, 02:34:20,57, s5, 20170320-120010_02_S9,5
17,3, JH1_06,10, 02:46:17,63, s5, 20170320-120010_02_S10,5
18,4, JH1_04,2, 02:56:28,65, s4, 20170320-120010_03_S2,4
19,3, JH1_06,11, 03:04:41,68, s5, 20170320-120010_02_S11,5
20,3, JH1_06,12, 03:13:45,64, s5, 20170320-120010_02_S12,5
21,3, JH1_06,13, 03:26:23,55, s5, 20170320-120010_02_S13,5
22,3, JH1_06,14, 03:39:55,60, s5, 20170320-120010_02_S14,5
23,3, JH1_06,15, 03:42:57,70, s5, 20170320-120010_02_S15,5
24,3, JH1_06,16, 03:55:30,54, s5, 20170320-120010_02_S16,5
25,3, JH1_06,17, 04:10:09,50, s5, 20170320-120010_02_S17,5
26,3, JH1_06,18, 04:12:46,53, s5, 20170320-120010_02_S18,5
27,3, JH1_06,19, 04:26:11,56, s5, 20170320-120010_02_S19,5
28,3, JH1_06,20, 04:42:21,55, s5, 20170320-120010_02_S20,5
29,4, JH1_04,3, 04:42:52,75, s5, 20170320-120010_03_S3,5
30,3, JH1_06,21, 04:59:23,78, s5, 20170320-120010_02_S21,5
31,3, JH1_06,22, 05:07:39,50, s5, 20170320-120010_02_S22,5
32,3, JH1_06,23, 05:18:37,60, s5, 20170320-120010_02_S23,5
33,3, JH1_06,24, 05:30:37,54, s5, 20170320-120010_02_S24,5
34,3, JH1_06,25, 05:43:05,54, s5, 20170320-120010_02_S25,5
35,3, JH1_06,26, 05:46:02,59, s5, 20170320-120010_02_S26,5
36,4, JH1_04,4, 05:50:09,78, s4, 20170320-120010_03_S4,4
37,3, JH1_06,27, 05:57:46,57, s5, 20170320-120010_02_S27,5
38,3, JH1_06,28, 06:04:51,68, s5, 20170320-120010_02_S28,5
39,6, JH1_39,1, 07:39:01,50, s5, 20170320-120010_05_S1,5
40,4, JH1_04,5, 08:06:53,80, s5, 20170320-120010_03_S5,5
41,4, JH1_04,6, 08:50:20,67, s4, 20170320-120010_03_S6,4
42,11, JH1_55,7, 08:54:51,96, s4, 20170320-120010_10_S7,4
43,4, JH1_04,7, 10:09:45,75, s5, 20170320-120010_03_S7,5
44,4, JH1_04,8, 10:16:46,54, s5, 20170320-120010_03_S8,5
45,4, JH1_04,9, 10:23:49,59, s5, 20170320-120010_03_S9,5
46,1, JH1_30,1, 11:32:20,59, s5, 20170320-120010_00_S1,5
0,1, JH1_30,1, 01:36:54,62, s5, 20170321-000008_00_S1,5
1,4, JH1_04,1, 02:03:56,77, s4, 20170321-000008_03_S1,4
2,4, JH1_04,2, 03:02:29,64, s5, 20170321-000008_03_S2,5
3,4, JH1_04,3, 03:49:59,56, s5, 20170321-000008_03_S3,5
4,4, JH1_04,4, 05:08:56,77, s4, 20170321-000008_03_S4,4
5,4, JH1_04,5, 06:12:31,87, s5, 20170321-000008_03_S5,5
6,4, JH1_04,6, 07:22:03,83, s4, 20170321-000008_03_S6,4
7,4, JH1_04,7, 08:00:39,87, s5, 20170321-000008_03_S7,5
8,4, JH1_04,8, 08:36:29,68, s4, 20170321-000008_03_S8,4
9,4, JH1_04,9, 09:36:51,52, s5, 20170321-000008_03_S9,5
10,4, JH1_04,10, 10:18:49,62, s5, 20170321-000008_03_S10,5
11,1, JH1_30,2, 10:45:46,61, s5, 20170321-000008_00_S2,5
12,4, JH1_04,11, 11:12:16,84, s5, 20170321-000008_03_S11,5
13,1, JH1_30,3, 11:55:53,60, s5, 20170321-000008_00_S3,5
0,2, JH1_58,1, 01:43:39,64, s4, 20170321-000014_01_S1,4
1,2, JH1_58,2, 02:54:15,50, s4, 20170321-000014_01_S2,4
2,2, JH1_58,3, 04:30:50,83, s2, 20170321-000014_01_S3,2
3,2, JH1_58,5, 04:34:02,55, s4, 20170321-000014_01_S5,4
4,1, JH1_32,1, 12:55:55,34, s4, 20170321-000014_01_S1,4
5,1, JH1_32,2, 14:31:49,89, s5, 20170321-000014_00_S2,5
6,1, JH1_32,3, 14:56:14,80, s5, 20170321-000014_00_S3,5
7,1, JH1_32,4, 15:27:52,74, s5, 20170321-000014_00_S4,5
8,1, JH1_32,5, 16:02:48,66, s4, 20170321-000014_00_S5,4
9,6, JH1_13,1, 16:24:59,54, s4, 20170321-000014_05_S1,4
10,1, JH1_32,6, 16:32:16,89, s5, 20170321-000014_05_S6,5
11,1, JH1_32,7, 17:01:11,98, s4, 20170321-000014_00_S7,4
12,1, JH1_32,8, 17:34:08,101, s5, 20170321-000014_00_S8,5
13,1, JH1_32,9, 18:05:47,69, s5, 20170321-000014_00_S9,5
14,1, JH1_32,10, 18:34:57,71, s4, 20170321-000014_00_S10,4
15,1, JH1_32,11, 19:12:27,108, s5, 20170321-000014_00_S11,5
16,1, JH1_32,12, 19:46:44,110, s4, 20170321-000014_00_S12,4
17,1, JH1_32,13, 20:59:12,107, s5, 20170321-000014_00_S13,5
18,1, JH1_32,14, 21:32:22,58, s5, 20170321-000014_00_S14,5
19,2, JH1_58,6, 22:03:33,58, s4, 20170321-000014_01_S6,4
20,2, JH1_58,7, 22:06:36,58, s5, 20170321-000014_01_S7,5
21,1, JH1_32,15, 22:16:24,108, s4, 20170321-000014_00_S15,4
22,1, JH1_32,16, 23:14:45,46, s4, 20170321-000014_00_S16,4
23,1, JH1_32,17, 23:54:22,48, s5, 20170321-000014_00_S17,5
0,4, JH1_04,1, 00:05:08,79, s4, 20170321-120015_03_S1,4
1,9, JH1_25,1, 01:05:45,66, s4, 20170321-120015_08_S1,4
2,4, JH1_04,2, 01:12:31,52, s4, 20170321-120015_03_S2,4
3,3, JH1_06,1, 01:33:53,71, s5, 20170321-120015_02_S1,5
4,4, JH1_04,3, 02:02:58,82, s4, 20170321-120015_03_S3,4
5,4, JH1_04,4, 03:11:57,65, s5, 20170321-120015_03_S4,5
6,4, JH1_04,5, 04:30:00,80, s4, 20170321-120015_03_S5,4
7,4, JH1_04,6, 05:15:58,62, s4, 20170321-120015_03_S6,4
8,3, JH1_06,2, 05:40:33,53, s4, 20170321-120015_02_S2,4
9,4, JH1_04,7, 06:27:33,75, s5, 20170321-120015_03_S7,5
10,3, JH1_06,3, 06:36:36,57, s4, 20170321-120015_02_S3,4
11,4, JH1_04,8, 07:16:49,50, s4, 20170321-120015_03_S8,4
12,3, JH1_06,4, 07:26:04,55, s5, 20170321-120015_02_S4,5
13,4, JH1_04,9, 08:09:31,64, s5, 20170321-120015_03_S9,5
14,1, JH1_30,1, 08:14:41,47, s4, 20170321-120015_00_S1,4
15,3, JH1_06,5, 08:25:32,52, s5, 20170321-120015_02_S5,5
16,1, JH1_30,2, 09:35:34,69, s5, 20170321-120015_00_S2,5
17,4, JH1_04,10, 10:05:04,55, s4, 20170321-120015_03_S10,4
18,2, JH1_51,1, 10:26:55,67, s5, 20170321-120015_01_S1,5
19,4, JH1_04,11, 11:07:56,66, s5, 20170321-120015_03_S11,5
0,1, JH1_32,1, 00:40:39,52, s4, 20170322-000011_00_S1,4
1,1, JH1_32,2, 09:55:18,116, Nonconvulsive, 20170322-000011_00_S2,0
2,6, JH1_13,1, 12:15:23,59, s5, 20170322-000011_05_S1,5
3,1, JH1_32,3, 12:20:11,64, s5, 20170322-000011_00_S3,5
4,1, JH1_32,4, 12:39:57,49, s4, 20170322-000011_00_S4,4
5,1, JH1_32,5, 14:16:36,68, s4, 20170322-000011_00_S5,4
0,4, JH1_04,2, 00:11:17,75, s4, 20170322-000012_03_S2,4
1,4, JH1_04,3, 01:38:08,65, s5, 20170322-000012_03_S3,5
2,4, JH1_04,4, 02:38:29,54, s5, 20170322-000012_03_S4,5
3,4, JH1_04,5, 04:53:51,60, s4, 20170322-000012_03_S5,4
4,4, JH1_04,6, 05:15:09,46, s4, 20170322-000012_03_S6,4
5,4, JH1_04,7, 07:17:41,57, s5, 20170322-000012_03_S7,5
6,1, JH1_30,1, 08:42:33,61, s4, 20170322-000012_00_S1,4
7,4, JH1_04,8, 09:01:44,48, s5, 20170322-000012_03_S8,5
8,2, JH1_51,1, 09:19:30,50, s1, 20170322-000012_01_S1,1
9,1, JH1_30,2, 09:45:50,64, s5, 20170322-000012_00_S2,5
10,4, JH1_04,9, 09:53:48,55, s5, 20170322-000012_03_S9,5
11,2, JH1_51,2, 10:23:30,64, s4, 20170322-000012_01_S2,4
12,1, JH1_30,3, 10:55:32,59, s5, 20170322-000012_00_S3,5
13,4, JH1_04,10, 11:15:17,55, s5, 20170322-000012_03_S10,5
14,4, JH1_04,11, 11:54:12,50, s5, 20170322-000012_03_S11,5
0,1, JH1_30,1, 00:01:27,57, s5, 20170322-120008_00_S1,5
1,1, JH1_30,2, 00:36:45,48, s5, 20170322-120008_00_S2,5
2,4, JH1_04,1, 00:51:46,48, s4, 20170322-120008_03_S1,4
3,4, JH1_04,2, 01:28:14,50, s4, 20170322-120008_03_S2,4
4,1, JH1_30,3, 01:38:47,62, s5, 20170322-120008_00_S3,5
5,2, JH1_51,1, 02:06:27,54, s5, 20170322-120008_01_S1,5
6,4, JH1_04,3, 02:28:13,40, s4, 20170322-120008_03_S3,4
7,2, JH1_51,2, 02:37:06,65, s4, 20170322-120008_01_S2,4
8,1, JH1_30,4, 02:45:23,68, s4, 20170322-120008_00_S4,4
9,2, JH1_51,3, 03:04:22,69, s5, 20170322-120008_01_S3,5
10,4, JH1_04,4, 03:04:33,40, s5, 20170322-120008_03_S4,5
11,1, JH1_30,5, 03:43:53,64, s4, 20170322-120008_00_S5,4
12,4, JH1_04,5, 03:50:57,54, s5, 20170322-120008_03_S5,5
13,4, JH1_04,6, 04:30:22,51, s4, 20170322-120008_03_S6,4
14,1, JH1_30,6, 04:55:52,54, s5, 20170322-120008_00_S6,5
15,6, JH1_39,1, 05:01:49,75, s4, 20170322-120008_05_S1,4
16,4, JH1_04,7, 05:45:57,58, s5, 20170322-120008_03_S7,5
17,1, JH1_30,7, 05:51:27,66, s5, 20170322-120008_00_S7,5
18,1, JH1_30,8, 06:24:22,62, s5, 20170322-120008_00_S8,5
19,1, JH1_30,9, 07:27:51,51, s5, 20170322-120008_00_S9,5
20,4, JH1_04,8, 07:35:33,54, s5, 20170322-120008_03_S8,5
21,1, JH1_30,10, 08:34:30,64, s4, 20170322-120008_00_S10,4
22,4, JH1_04,9, 08:51:23,47, s5, 20170322-120008_03_S9,5
23,1, JH1_30,11, 08:54:14,58, s4, 20170322-120008_00_S11,4
24,7, JH1_01,1, 09:43:12,54, s5, 20170322-120008_06_S1,5
25,1, JH1_30,12, 10:30:20,68, s5, 20170322-120008_00_S12,5
26,1, JH1_30,13, 10:55:03,49, s4, 20170322-120008_00_S13,4
27,4, JH1_04,10, 11:02:50,45, s4, 20170322-120008_03_S10,4
28,4, JH1_04,11, 11:53:23,44, s5, 20170322-120008_03_S11,5
29,1, JH1_30,14, 11:55:11,57, s5, 20170322-120008_00_S14,5
0,8, JH1_20,1, 00:23:03,63, s5, 20170323-000009_07_S1,5
1,2, JH1_58,1, 00:32:49,68, s4, 20170323-000009_01_S1,4
2,1, JH1_32,1, 03:34:43,105, s4, 20170323-000009_00_S1,4
3,1, JH1_32,2, 03:54:47,60, s4, 20170323-000009_00_S2,4
4,1, JH1_32,3, 04:31:10,88, s4, 20170323-000009_00_S3,4
5,1, JH1_32,4, 05:11:06,79, s4, 20170323-000009_00_S4,4
6,8, JH1_20,2, 05:29:32,58, s5, 20170323-000009_07_S2,5
7,1, JH1_32,5, 08:41:55,62, s5, 20170323-000009_00_S5,5
8,5, JH1_45,1, 09:39:51,78, s2, 20170323-000009_04_S1,2
9,1, JH1_32,6, 10:02:19,60, s4, 20170323-000009_00_S6,4
10,9, JH1_17,1, 10:59:54,99, s5, 20170323-000009_08_S1,5
11,1, JH1_32,7, 11:00:50,54, s5, 20170323-000009_00_S7,5
12,1, JH1_32,8, 11:26:00,49, s4, 20170323-000009_00_S8,4
13,1, JH1_32,9, 13:58:21,94, s4, 20170323-000009_00_S9,4
14,8, JH1_20,3, 14:18:06,55, s5, 20170323-000009_07_S3,5
15,1, JH1_32,10, 14:58:06,55, s4, 20170323-000009_00_S10,4
16,6, JH1_13,1, 18:01:17,64, s4, 20170323-000009_05_S1,4
17,8, JH1_20,4, 18:11:37,60, s5, 20170323-000009_07_S4,5
18,2, JH1_58,2, 20:23:29,64, s4, 20170323-000009_01_S2,4
19,8, JH1_20,5, 21:14:29,53, s4, 20170323-000009_07_S5,4
20,1, JH1_32,11, 22:50:09,84, s4, 20170323-000009_00_S11,4
21,1, JH1_32,12, 23:23:42,51, s4, 20170323-000009_00_S12,4
0,4, JH1_04,1, 00:40:31,49, s5, 20170323-000015_03_S1,5
1,1, JH1_30,1, 01:24:16,65, s5, 20170323-000015_00_S1,5
2,4, JH1_04,2, 01:27:18,49, s4, 20170323-000015_03_S2,4
3,1, JH1_30,2, 02:35:40,50, s5, 20170323-000015_00_S2,5
4,4, JH1_04,3, 03:22:09,43, s5, 20170323-000015_03_S3,5
5,1, JH1_30,3, 03:37:22,63, s5, 20170323-000015_00_S3,5
6,2, JH1_51,1, 03:39:36,51, s4, 20170323-000015_01_S1,4
7,1, JH1_30,4, 04:06:50,65, s4, 20170323-000015_00_S4,4
8,4, JH1_04,4, 04:13:56,47, s4, 20170323-000015_03_S4,4
9,1, JH1_30,5, 04:52:04,55, s5, 20170323-000015_00_S5,5
10,4, JH1_04,5, 05:02:00,62, s4, 20170323-000015_03_S5,4
11,1, JH1_30,6, 05:33:56,66, s5, 20170323-000015_00_S6,5
12,2, JH1_51,2, 05:55:38,57, s4, 20170323-000015_01_S2,4
13,1, JH1_30,7, 06:04:10,51, s5, 20170323-000015_00_S7,5
14,1, JH1_30,8, 06:37:49,62, s4, 20170323-000015_00_S8,4
15,1, JH1_30,9, 06:59:20,65, s4, 20170323-000015_00_S9,4
16,4, JH1_04,6, 07:15:32,47, s4, 20170323-000015_04_S6,4
17,1, JH1_30,10, 07:23:45,59, s4, 20170323-000015_00_S10,4
18,4, JH1_04,7, 07:48:15,56, s5, 20170323-000015_03_S7,5
19,1, JH1_30,11, 07:54:10,63, s5, 20170323-000015_00_S11,5
20,1, JH1_30,12, 08:18:38,62, s4, 20170323-000015_00_S12,4
21,1, JH1_30,13, 08:36:03,62, s5, 20170323-000015_00_S13,5
22,1, JH1_30,14, 08:58:45,62, s5, 20170323-000015_00_S14,5
23,1, JH1_30,15, 09:19:15,60, s4, 20170323-000015_00_S15,5
24,4, JH1_04,8, 09:27:51,56, s5, 20170323-000015_03_S8,5
25,1, JH1_30,16, 09:32:55,68, s5, 20170323-000015_00_S16,5
26,1, JH1_30,17, 09:54:24,57, s4, 20170323-000015_00_S17,4
27,1, JH1_30,18, 10:13:07,66, s5, 20170323-000015_00_S18,5
28,1, JH1_30,19, 10:31:49,57, s4, 20170323-000015_00_S19,4
29,4, JH1_04,9, 10:56:51,44, s4, 20170323-000015_03_S9,4
30,4, JH1_04,10, 11:40:52,42, s4, 20170323-000015_03_S10,4
0,4, JH1_04,1, 01:00:44,57, s5, 20170323-120012_03_S1,5
1,6, JH1_39,1, 02:26:30,54, s5, 20170323-120012_05_S1,5
2,4, JH1_04,2, 02:41:46,45, s4, 20170323-120012_03_S2,4
3,4, JH1_04,3, 04:06:16,35, s5, 20170323-120012_03_S3,5
4,6, JH1_39,2, 05:36:28,80, s4, 20170323-120012_05_S2,4
5,2, JH1_51,1, 07:15:51,53, s4, 20170323-120012_01_S1,4
6,7, JH1_01,1, 07:35:57,64, Nonconvulsive, 20170323-120012_06_S1,0
7,4, JH1_04,4, 08:13:30,47, s4, 20170323-120012_03_S4,4
8,2, JH1_51,2, 08:27:20,54, s4, 20170323-120012_01_S2,4
9,4, JH1_04,5, 10:37:05,59, s5, 20170323-120012_03_S5,5
10,4, JH1_04,6, 11:35:57,41, s4, 20170323-120012_03_S6,4
0,7, JH1_01,1, 00:29:48,59, s4, 20170324-000009_06_S1,4
1,1, JH1_30,1, 01:31:45,51, s5, 20170324-000009_00_S1,5
2,1, JH1_30,2, 01:51:57,63, s5, 20170324-000009_00_S2,5
3,1, JH1_30,3, 02:55:04,70, s5, 20170324-000009_00_S3,5
4,4, JH1_04,1, 03:18:01,55, s4, 20170324-000009_03_S1,4
5,1, JH1_30,4, 05:25:29,65, s4, 20170324-000009_00_S4,4
6,6, JH1_39,1, 06:10:28,64, s5, 20170324-000009_05_S1,5
7,1, JH1_30,5, 06:37:35,58, s4, 20170324-000009_05_S5,4
8,4, JH1_04,2, 06:45:50,63, s4, 20170324-000009_03_S2,4
9,1, JH1_30,6, 07:41:39,62, s4, 20170324-000009_00_S6,4
0,8, JH1_20,1, 00:01:00,52, s5, 20170324-000016_07_S1,5
1,1, JH1_32,1, 00:11:28,89, s4, 20170324-000016_00_S1,4
2,2, JH1_58,1, 00:12:18,59, s2, 20170324-000016_01_S1,2
3,1, JH1_32,2, 01:00:05,77, s5, 20170324-000016_00_S2,5
4,2, JH1_58,2, 01:07:32,50, s2, 20170324-000016_01_S2,2
5,9, JH1_17,1, 01:13:23,81, s4, 20170324-000016_08_S1,4
6,2, JH1_58,3, 01:14:08,54, s4, 20170324-000016_01_S3,4
7,8, JH1_20,2, 01:49:14,50, s5, 20170324-000016_07_S2,5
8,2, JH1_58,4, 02:50:18,74, s4, 20170324-000016_01_S4,4
9,1, JH1_32,3, 02:52:23,92, s5, 20170324-000016_00_S3,5
10,2, JH1_58,5, 03:29:18,57, s2, 20170324-000016_01_S5,2
11,8, JH1_20,3, 03:49:23,51, s5, 20170324-000016_07_S3,5
12,2, JH1_58,6, 04:14:45,55, s3, 20170324-000016_01_S6,3
13,2, JH1_58,7, 04:24:27,52, s4, 20170324-000016_01_S7,4
14,2, JH1_58,8, 05:40:38,82, s3, 20170324-000016_01_S8,3
15,8, JH1_20,4, 05:43:37,56, s5, 20170324-000016_07_S4,5
16,1, JH1_32,4, 06:02:45,78, s4, 20170324-000016_00_S4,4
17,1, JH1_32,5, 06:39:33,41, s4, 20170324-000016_00_S5,4
18,8, JH1_20,5, 07:34:40,44, s5, 20170324-000016_07_S5,5
19,1, JH1_32,6, 07:43:04,57, s5, 20170324-000016_00_S6,5
20,12, JH1_63,1, 08:08:40,48, s4, 20170324-000016_11_S1,4
0,8, JH1_04,1, 00:00:07,39, s5, 20170324-081513_07_S1,5
1,2, JH1_58,1, 00:14:41,71, s2, 20170324-081513_01_S1,2
2,2, JH1_58,2, 00:21:47,73, s3, 20170324-081513_01_S2,3
3,12, JH1_30,1, 00:40:41,38, s5, 20170324-081513_11_S1,5
4,12, JH1_30,2, 01:05:46,35, s4, 20170324-081513_11_S2,4
5,12, JH1_30,3, 01:43:54,46, s5, 20170324-081513_11_S3,5
0,12, JH1_30,1, 00:27:08,51, s5, 20170324-101309_11_S1,5
1,2, JH1_58,1, 00:51:30,65, s4, 20170324-101309_01_S1,4
2,2, JH1_58,2, 01:04:07,50, s2, 20170324-101309_01_S2,2
3,12, JH1_30,2, 01:06:11,55, s5, 20170324-101309_11_S2,5
4,2, JH1_58,3, 01:07:44,63, s4, 20170324-101309_01_S3,4
5,2, JH1_58,4, 01:14:40,66, s2, 20170324-101309_01_S4,2
6,12, JH1_30,3, 01:29:19,55, s4, 20170324-101309_11_S3,4
0,7, JH1_01,1, 00:08:19,51, s5, 20170324-102251_06_S1,5
1,11, JH1_20,1, 00:31:16,71, s5, 20170324-102251_10_S1,5
2,2, JH1_51,1, 01:05:34,60, s5, 20170324-102251_01_S1,5
3,3, JH1_63,1, 01:14:17,87, s5, 20170324-102251_02_S1,5
0,1, JH1_32,1, 00:05:21,67, s4, 20170324-115203_00_S1,4
1,8, JH1_04,1, 00:14:27,44, s2, 20170324-115203_07_S1,2
2,12, JH1_30,1, 01:07:15,40, s4, 20170324-115203_11_S1,4
3,1, JH1_32,2, 01:55:55,53, s4, 20170324-115203_00_S2,4
4,2, JH1_58,1, 01:59:12,80, s2, 20170324-115203_01_S1,4
5,1, JH1_32,3, 02:40:19,73, s4, 20170324-115203_00_S3,4
6,5, JH1_45,1, 02:48:08,55, s4, 20170324-115203_04_S1,4
7,1, JH1_32,4, 03:21:41,48, s4, 20170324-115203_00_S4,4
8,2, JH1_58,2, 03:43:48,50, s4, 20170324-115203_01_S2,4
9,1, JH1_32,5, 03:51:20,38, s4, 20170324-115203_00_S5,4
10,8, JH1_04,2, 03:58:18,41, s3, 20170324-115203_07_S2,3
11,5, JH1_45,2, 04:08:38,86, s5, 20170324-115203_04_S2,5
12,8, JH1_04,3, 04:38:16,48, Nonconvulsive, 20170324-115203_07_S3,0
13,2, JH1_58,3, 05:14:46,45, s3, 20170324-115203_01_S3,3
14,2, JH1_58,4, 05:22:23,52, s4, 20170324-115203_01_S4,4
15,2, JH1_58,5, 05:26:47,68, s3, 20170324-115203_01_S5,3
16,8, JH1_04,4, 05:46:03,41, s3, 20170324-115203_07_S4,3
17,5, JH1_45,3, 06:22:08,94, s4, 20170324-115203_04_S3,-1
18,2, JH1_58,6, 07:16:50,60, s3, 20170324-115203_01_S6,3
19,8, JH1_04,5, 07:23:18,52, s3, 20170324-115203_07_S5,3
20,2, JH1_58,7, 07:23:39,46, s4, 20170324-115203_01_S7,4
21,8, JH1_04,6, 08:06:26,35, Nonconvulsive, 20170324-115203_07_S6,0
22,5, JH1_45,4, 08:24:27,78, s5, 20170324-115203_04_S4,5
23,5, JH1_45,5, 09:58:47,90, s4, 20170324-115203_04_S5,4
24,8, JH1_04,7, 10:44:24,57, s5, 20170324-115203_07_S7,5
25,5, JH1_45,6, 11:24:59,85, s4, 20170324-115203_04_S6,4
0,11, JH1_20,1, 01:02:11,66, s5, 20170324-120158_10_S1,5
1,11, JH1_20,2, 01:39:20,41, s5, 20170324-120158_10_S2,5
2,11, JH1_20,3, 03:14:35,55, s5, 20170324-120158_10_S3,5
3,11, JH1_20,4, 03:50:10,50, s4, 20170324-120158_10_S4,4
4,11, JH1_20,6, 06:49:49,67, s5, 20170324-120158_10_S6,5
5,9, JH1_25,1, 07:04:43,64, s5, 20170324-120158_08_S1,5
6,9, JH1_25,2, 07:23:30,75, s4, 20170324-120158_08_S2,4
7,6, JH1_39,1, 10:05:59,62, s4, 20170324-120158_05_S1,4
8,11, JH1_20,7, 10:14:19,52, s4, 20170324-120158_10_S7,4
0,11, JH1_20,1, 00:56:52,48, s4, 20170325-000011_10_S1,4
1,11, JH1_20,2, 03:25:13,59, s5, 20170325-000011_10_S2,5
2,11, JH1_20,3, 06:10:14,53, s5, 20170325-000011_10_S3,5
3,11, JH1_20,4, 08:00:05,55, s5, 20170325-000011_10_S4,5
0,8, JH1_04,1, 00:10:36,50, Nonconvulsive, 20170325-000013_07_S1,0
1,5, JH1_45,1, 00:59:35,80, s5, 20170325-000013_04_S1,5
2,10, JH1_07,1, 01:29:43,53, s5, 20170325-000013_09_S1,5
3,10, JH1_07,2, 01:55:42,42, s5, 20170325-000013_09_S2,5
4,11, JH1_60,1, 02:04:41,49, s4, 20170325-000013_10_S1,4
5,8, JH1_04,2, 02:51:09,45, Nonconvulsive, 20170325-000013_07_S2,0
6,5, JH1_45,2, 03:43:25,85, s5, 20170325-000013_04_S2,5
7,5, JH1_45,3, 05:16:44,80, s5, 20170325-000013_04_S3,5
8,8, JH1_04,3, 05:23:08,42, Nonconvulsive, 20170325-000013_07_S3,0
9,5, JH1_45,4, 05:55:13,42, s4, 20170325-000013_04_S4,4
10,5, JH1_45,5, 06:05:32,53, s5, 20170325-000013_04_S5,5
11,5, JH1_45,6, 06:35:34,50, s5, 20170325-000013_04_S6,5
12,5, JH1_45,7, 08:04:21,47, s5, 20170325-000013_04_S7,5
13,8, JH1_04,4, 08:23:58,34, s4, 20170325-000013_07_S4,4
14,5, JH1_45,8, 08:36:24,39, s5, 20170325-000013_04_S8,5
15,5, JH1_45,9, 08:40:52,35, s4, 20170325-000013_04_S9,4
16,8, JH1_04,5, 08:43:46,61, Nonconvulsive, 20170325-000013_07_S5,0
